id,nft_rank,rarity score,img_url,is_one_of_one,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count
4494,7199,130.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4494,No,Magenta,Hay Snow,Wink,None,Bubble Gum,Jack,Blue Cap,None,None,None,4,18.4,10.9,12.1,1.1,26.4,2.0,54.4,1.8,1.1,1.1,1.5
4679,7209,130.66,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4679,No,Metropol Sunset,Flappy Treasure,Wink,None,Whine,Jenny,None,Orange Hoodie,None,None,4,25.3,14.6,12.1,1.1,23.8,2.0,1.7,46.3,1.1,1.1,1.5
6722,7226,130.35,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6722,No,Metropol Night,Hay Cool,Wink,None,Disagree,Jenny,None,Blue Hoodie,None,None,3,24.4,10.6,12.1,1.1,22.4,2.0,1.7,46.0,1.1,1.1,7.8
1219,7251,130.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1219,No,Metropol Sunset,Hay Warm,Wink,None,Bubble Gum,Jack,None,Aqua Puffer,None,None,4,25.3,10.0,12.1,1.1,26.4,2.0,1.7,47.7,1.1,1.1,1.5
6653,7271,129.75,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6653,No,Blue,Hay Pastel,Wink,None,Cigarette,Jenny,None,Red Puffer,None,None,4,16.8,19.4,12.1,1.1,26.1,2.0,1.7,46.8,1.1,1.1,1.5
4017,7273,129.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4017,No,Metropol Dawn,Hay Purple,Wink,None,Cigarette,Jenny,None,Mint Hoodie,None,None,4,26.1,10.7,12.1,1.1,26.1,2.0,1.7,46.3,1.1,1.1,1.5
1134,7280,129.63,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1134,No,Metropol Dawn,Droopy Warm,Wink,None,Teeth,Jenny,None,Mint Hoodie,None,None,4,26.1,14.4,12.1,1.1,22.3,2.0,1.7,46.3,1.1,1.1,1.5
3461,7284,129.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3461,No,Pink,Flappy Turquoise,Wink,None,Natural,Jack,None,Blue Turtleneck,None,None,4,18.7,31.1,12.1,1.1,5.4,2.0,1.7,53.7,1.1,1.1,1.5
3949,7287,129.50,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3949,No,Starry Sand,Hay Snow,Wink,None,Yawn,Jack,None,Aqua Puffer,None,None,4,33.7,10.9,12.1,1.1,16.6,2.0,1.7,47.7,1.1,1.1,1.5
133,7291,129.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/133,No,Carob,Hay Purple,Wink,None,Grin,Jack,Green Beanie,None,None,None,5,17.7,10.7,12.1,1.1,28.8,2.0,48.2,1.8,1.1,1.1,4.9
6881,7292,129.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6881,No,Blue,Droopy Snow,Wink,None,Natural,Jenny,Green Bucket Hat,None,None,None,5,16.8,20.2,12.1,1.1,5.4,2.0,62.9,1.8,1.1,1.1,4.9
5418,7299,129.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5418,No,Chamomile,Hay Warm,Wink,None,Braces,Jack,None,Blue Jumper,None,None,4,16.3,10.0,12.1,1.1,15.2,2.0,1.7,67.1,1.1,1.1,1.5
947,7312,129.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/947,No,Metropol Dawn,Droopy Warm,Wink,None,Teeth,Jack,None,Pink Hoodie,None,None,4,26.1,14.4,12.1,1.1,22.3,2.0,1.7,45.8,1.1,1.1,1.5
6420,7327,128.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6420,No,Orange,Flappy Cool,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,17.1,15.2,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
3123,7339,128.75,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3123,No,Metropol Sunset,Hay Cool,Wink,None,Simple Smile,Jack,None,Blue Hoodie,None,None,4,25.3,10.6,12.1,1.1,26.2,2.0,1.7,46.0,1.1,1.1,1.5
1300,7344,128.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1300,No,Orange,Droopy Snow,Wink,None,Playful,Jenny,Green Beanie,None,None,None,5,17.1,20.2,12.1,1.1,19.1,2.0,48.2,1.8,1.1,1.1,4.9
2611,7355,128.64,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2611,No,Metropol Night,Droopy Warm,Wink,None,Sweetie,Jack,None,Blue Hoodie,None,None,3,24.4,14.4,12.1,1.1,16.9,2.0,1.7,46.0,1.1,1.1,7.8
5321,7356,128.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5321,No,Magenta,Hay Warm,Wink,None,Yawn,Jenny,Green Bucket Hat,None,None,None,4,18.4,10.0,12.1,1.1,16.6,2.0,62.9,1.8,1.1,1.1,1.5
1675,7360,128.43,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1675,No,Lime,Flappy Mud,Wink,None,Sweetie,Jack,None,Red Puffer,None,None,4,16.2,27.9,12.1,1.1,16.9,2.0,1.7,46.8,1.1,1.1,1.5
4562,7370,128.28,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4562,No,Metropol Dawn,Flappy Mud,Wink,None,Natural,Jack,Green Beanie,None,None,None,4,26.1,27.9,12.1,1.1,5.4,2.0,48.2,1.8,1.1,1.1,1.5
7040,7372,128.26,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7040,No,Burgundy,Hay Warm,Wink,None,Natural,Jack,Green Bandana,None,None,None,5,16.9,10.0,12.1,1.1,5.4,2.0,71.9,1.8,1.1,1.1,4.9
1006,7381,128.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1006,No,Magenta,Knotty Cool,Wink,None,Happy,Jack,None,Aqua Puffer,None,None,4,18.4,22.8,12.1,1.1,18.7,2.0,1.7,47.7,1.1,1.1,1.5
2608,7394,127.88,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2608,No,Mint,Flappy Treasure,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,16.6,14.6,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
5144,7413,127.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5144,No,Purple,Droopy Warm,Wink,None,Grin,Jenny,None,Blue Hoodie,None,None,4,17.8,14.4,12.1,1.1,28.8,2.0,1.7,46.0,1.1,1.1,1.5
588,7415,127.57,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/588,No,Light Blue,Hay Pastel,Wink,None,Natural,Jenny,None,Yellow Fitness,None,None,4,17.2,19.4,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
1776,7417,127.54,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1776,No,Metropol Night,Hay Warm,Wink,None,Natural,Jack,None,Blue Jumper,None,None,4,24.4,10.0,12.1,1.1,5.4,2.0,1.7,67.1,1.1,1.1,1.5
3057,7440,127.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3057,No,Blue,Hay Pastel,Wink,None,Natural,Jenny,None,Cherry Turtleneck,None,None,4,16.8,19.4,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
4260,7463,126.84,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4260,No,Magenta,Hay Pastel,Wink,None,Natural,Jenny,Green Bucket Hat,None,None,None,4,18.4,19.4,12.1,1.1,5.4,2.0,62.9,1.8,1.1,1.1,1.5
5587,7476,126.63,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5587,No,Magenta,Hay Cool,Wink,None,Playful,Jack,Blue Cap,None,None,None,5,18.4,10.6,12.1,1.1,19.1,2.0,54.4,1.8,1.1,1.1,4.9
5610,7489,126.44,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5610,No,Starry Sand,Flappy Treasure,Wink,None,Natural,Jack,None,Pink Hoodie,None,None,3,33.7,14.6,12.1,1.1,5.4,2.0,1.7,45.8,1.1,1.1,7.8
5193,7500,126.25,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5193,No,Pink,Hay Purple,Wink,None,Natural,Jenny,Orange Bucket Hat,None,None,None,3,18.7,10.7,12.1,1.1,5.4,2.0,64.4,1.8,1.1,1.1,7.8
5578,7503,126.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5578,No,Purple,Hay Pastel,Wink,None,Natural,Jenny,Green Bucket Hat,None,None,None,4,17.8,19.4,12.1,1.1,5.4,2.0,62.9,1.8,1.1,1.1,1.5
6971,7513,126.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6971,No,Magenta,Hay Purple,Wink,None,Grin,Jack,None,Aqua Puffer,None,None,4,18.4,10.7,12.1,1.1,28.8,2.0,1.7,47.7,1.1,1.1,1.5
4845,7518,126.02,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4845,No,Mint,Flappy Treasure,Wink,None,Simple Smile,Jack,None,Purple Puffer,None,None,4,16.6,14.6,12.1,1.1,26.2,2.0,1.7,47.9,1.1,1.1,1.5
6475,7523,125.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6475,No,Lime,Flappy Mud,Wink,None,Braces,Jack,None,Blue Hoodie,None,None,4,16.2,27.9,12.1,1.1,15.2,2.0,1.7,46.0,1.1,1.1,1.5
5446,7524,125.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5446,No,Carob,Droopy Snow,Wink,None,Playful,Jack,Green Beanie,None,None,None,4,17.7,20.2,12.1,1.1,19.1,2.0,48.2,1.8,1.1,1.1,1.5
5401,7540,125.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5401,No,Light Blue,Flappy Treasure,Wink,None,Happy,Jack,Blue Cap,None,None,None,4,17.2,14.6,12.1,1.1,18.7,2.0,54.4,1.8,1.1,1.1,1.5
6128,7547,125.54,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6128,No,Burgundy,Droopy Warm,Wink,None,Playful,Jack,Blue Cap,None,None,None,4,16.9,14.4,12.1,1.1,19.1,2.0,54.4,1.8,1.1,1.1,1.5
3879,7554,125.32,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3879,No,Purple,Hay Warm,Wink,None,Yawn,Jack,None,Red Stripe Tee,None,None,3,17.8,10.0,12.1,1.1,16.6,2.0,1.7,54.1,1.1,1.1,7.8
1027,7559,125.29,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1027,No,Mint,Hay Cool,Wink,None,Natural,Jack,Green Bandana,None,None,None,4,16.6,10.6,12.1,1.1,5.4,2.0,71.9,1.8,1.1,1.1,1.5
3921,7568,125.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3921,No,Lime,Hay Snow,Wink,None,Natural,Jack,Green Bandana,None,None,None,4,16.2,10.9,12.1,1.1,5.4,2.0,71.9,1.8,1.1,1.1,1.5
2640,7572,125.15,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2640,No,Metropol Dawn,Hay Purple,Wink,None,Braces,Jack,None,Mint Hoodie,None,None,3,26.1,10.7,12.1,1.1,15.2,2.0,1.7,46.3,1.1,1.1,7.8
295,7575,125.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/295,No,Metropol Night,Flappy Treasure,Wink,None,Playful,Jack,None,Mint Hoodie,None,None,4,24.4,14.6,12.1,1.1,19.1,2.0,1.7,46.3,1.1,1.1,1.5
6991,7588,124.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6991,No,Carob,Hay Warm,Wink,None,Surprised,Jack,None,Pink Hoodie,None,None,4,17.7,10.0,12.1,1.1,30.9,2.0,1.7,45.8,1.1,1.1,1.5
5111,7620,124.19,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5111,No,Blue,Flappy Cool,Wink,None,Playful,Jenny,Purple Beanie,None,None,None,3,16.8,15.2,12.1,1.1,19.1,2.0,46.0,1.8,1.1,1.1,7.8
2096,7627,124.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2096,No,Light Blue,Knotty Cool,Wink,None,Sweetie,Jack,Red Beanie,None,None,None,4,17.2,22.8,12.1,1.1,16.9,2.0,46.6,1.8,1.1,1.1,1.5
693,7633,123.96,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/693,No,Purple,Hay Purple,Wink,None,Grin,Jenny,Purple Beanie,None,None,None,4,17.8,10.7,12.1,1.1,28.8,2.0,46.0,1.8,1.1,1.1,1.5
4675,7636,123.91,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4675,No,Lime,Flappy Treasure,Wink,None,Happy,Jack,None,Blue Turtleneck,None,None,4,16.2,14.6,12.1,1.1,18.7,2.0,1.7,53.7,1.1,1.1,1.5
3074,7637,123.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3074,No,Mint,Hay Purple,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,16.6,10.7,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
3504,7652,123.47,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3504,No,Lime,Hay Purple,Wink,None,Natural,Jack,Blue Bandana,None,None,None,5,16.2,10.7,12.1,1.1,5.4,2.0,67.1,1.8,1.1,1.1,4.9
7832,7654,123.44,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7832,No,Light Blue,Hay Purple,Wink,None,Disagree,Jenny,None,Orange Hoodie,None,None,3,17.2,10.7,12.1,1.1,22.4,2.0,1.7,46.3,1.1,1.1,7.8
7635,7655,123.41,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7635,No,Purple,Flappy Treasure,Wink,None,Natural,Jenny,None,Yellow Fitness,None,None,4,17.8,14.6,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
2301,7668,123.19,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2301,No,Pink,Hay Snow,Wink,None,Cigarette,Jenny,None,Blue Stripe Tee,None,None,4,18.7,10.9,12.1,1.1,26.1,2.0,1.7,46.8,1.1,1.1,1.5
5878,7687,122.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5878,No,Carob,Hay Purple,Wink,None,Teeth,Jack,Green Beanie,None,None,None,5,17.7,10.7,12.1,1.1,22.3,2.0,48.2,1.8,1.1,1.1,4.9
6578,7697,122.51,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6578,No,Lavender,Knotty Cool,Wink,None,Yawn,Jenny,Purple Beanie,None,None,None,4,16.4,22.8,12.1,1.1,16.6,2.0,46.0,1.8,1.1,1.1,1.5
5897,7710,122.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5897,No,Burgundy,Hay Warm,Wink,None,Shy,Jack,None,Blue Hoodie,None,None,4,16.9,10.0,12.1,1.1,28.6,2.0,1.7,46.0,1.1,1.1,1.5
7825,7721,121.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7825,No,Pink,Hay Pastel,Wink,None,Sweetie,Jenny,None,Blue Hoodie,None,None,4,18.7,19.4,12.1,1.1,16.9,2.0,1.7,46.0,1.1,1.1,1.5
7523,7723,121.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7523,No,Blue,Hay Pastel,Wink,None,Happy,Jenny,None,Blue Hoodie,None,None,4,16.8,19.4,12.1,1.1,18.7,2.0,1.7,46.0,1.1,1.1,1.5
3526,7728,121.52,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3526,No,Carob,Hay Warm,Wink,None,Happy,Jack,Blue Cap,None,None,None,4,17.7,10.0,12.1,1.1,18.7,2.0,54.4,1.8,1.1,1.1,1.5
6727,7732,121.35,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6727,No,Blue,Droopy Snow,Wink,None,Sweetie,Jenny,None,Red Puffer,None,None,4,16.8,20.2,12.1,1.1,16.9,2.0,1.7,46.8,1.1,1.1,1.5
2814,7741,121.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2814,No,Orange,Hay Purple,Wink,None,Bubble Gum,Jack,None,Mint Hoodie,None,None,4,17.1,10.7,12.1,1.1,26.4,2.0,1.7,46.3,1.1,1.1,1.5
4002,7747,120.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4002,No,Lavender,Hay Purple,Wink,None,Bubble Gum,Jack,None,Red Puffer,None,None,4,16.4,10.7,12.1,1.1,26.4,2.0,1.7,46.8,1.1,1.1,1.5
6269,7749,120.92,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6269,No,Orange,Droopy Snow,Wink,None,Sweetie,Jack,Purple Beanie,None,None,None,4,17.1,20.2,12.1,1.1,16.9,2.0,46.0,1.8,1.1,1.1,1.5
5795,7757,120.60,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5795,No,Blue,Hay Warm,Wink,None,Natural,Jack,Red Cap,None,None,None,4,16.8,10.0,12.1,1.1,5.4,2.0,67.7,1.8,1.1,1.1,1.5
4932,7767,120.29,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4932,No,Lime,Hay Snow,Wink,None,Bubble Gum,Jenny,Purple Beanie,None,None,None,4,16.2,10.9,12.1,1.1,26.4,2.0,46.0,1.8,1.1,1.1,1.5
7916,7775,120.02,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7916,No,Light Blue,Knotty Cool,Wink,None,Natural,Jack,None,Red Stripe Tee,None,None,4,17.2,22.8,12.1,1.1,5.4,2.0,1.7,54.1,1.1,1.1,1.5
576,7785,119.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/576,No,Orange,Hay Warm,Wink,None,Playful,Jenny,Red Beanie,None,None,None,3,17.1,10.0,12.1,1.1,19.1,2.0,46.6,1.8,1.1,1.1,7.8
7993,7792,119.70,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7993,No,Purple,Hay Snow,Wink,None,Natural,Jenny,None,Yellow Fitness,None,None,4,17.8,10.9,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
3990,7795,119.58,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3990,No,Carob,Hay Snow,Wink,None,Natural,Jenny,None,Cherry Turtleneck,None,None,4,17.7,10.9,12.1,1.1,5.4,2.0,1.7,65.0,1.1,1.1,1.5
6227,7800,119.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6227,No,Pink,Hay Purple,Wink,None,Whine,Jack,None,Pink Hoodie,None,None,4,18.7,10.7,12.1,1.1,23.8,2.0,1.7,45.8,1.1,1.1,1.5
5512,7807,119.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5512,No,Burgundy,Hay Blue,Wink,None,Natural,Jack,None,Blue Stripe Tee,None,None,4,16.9,29.6,12.1,1.1,5.4,2.0,1.7,46.8,1.1,1.1,1.5
8027,7821,118.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/8027,No,Carob,Hay Warm,Wink,None,Happy,Jenny,Green Beanie,None,None,None,5,17.7,10.0,12.1,1.1,18.7,2.0,48.2,1.8,1.1,1.1,4.9
770,7834,118.37,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/770,No,Purple,Flappy Cool,Wink,None,Happy,Jack,None,Blue Hoodie,None,None,4,17.8,15.2,12.1,1.1,18.7,2.0,1.7,46.0,1.1,1.1,1.5
4070,7839,118.14,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4070,No,Lime,Hay Blue,Wink,None,Natural,Jack,None,Mint Hoodie,None,None,4,16.2,29.6,12.1,1.1,5.4,2.0,1.7,46.3,1.1,1.1,1.5
3259,7844,118.00,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3259,No,Lavender,Flappy Mud,Wink,None,Natural,Jack,None,Aqua Puffer,None,None,4,16.4,27.9,12.1,1.1,5.4,2.0,1.7,47.7,1.1,1.1,1.5
2328,7845,117.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2328,No,Pink,Droopy Warm,Wink,None,Yawn,Jenny,None,Aqua Puffer,None,None,4,18.7,14.4,12.1,1.1,16.6,2.0,1.7,47.7,1.1,1.1,1.5
4588,7849,117.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4588,No,Mint,Hay Cool,Wink,None,Natural,Jenny,Orange Bucket Hat,None,None,None,4,16.6,10.6,12.1,1.1,5.4,2.0,64.4,1.8,1.1,1.1,1.5
7246,7850,117.80,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7246,No,Lime,Hay Snow,Wink,None,Disagree,Jenny,None,Aqua Puffer,None,None,4,16.2,10.9,12.1,1.1,22.4,2.0,1.7,47.7,1.1,1.1,1.5
1100,7851,117.76,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1100,No,Mint,Hay Cool,Wink,None,Whine,Jack,Purple Beanie,None,None,None,4,16.6,10.6,12.1,1.1,23.8,2.0,46.0,1.8,1.1,1.1,1.5
2621,7852,117.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2621,No,Burgundy,Flappy Treasure,Wink,None,Happy,Jenny,None,Red Puffer,None,None,4,16.9,14.6,12.1,1.1,18.7,2.0,1.7,46.8,1.1,1.1,1.5
4388,7858,117.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4388,No,Chamomile,Hay Purple,Wink,None,Natural,Jenny,Orange Bucket Hat,None,None,None,4,16.3,10.7,12.1,1.1,5.4,2.0,64.4,1.8,1.1,1.1,1.5
5200,7859,117.55,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5200,No,Chamomile,Hay Purple,Wink,None,Teeth,Jenny,None,Aqua Puffer,None,None,4,16.3,10.7,12.1,1.1,22.3,2.0,1.7,47.7,1.1,1.1,1.5
7593,7863,117.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7593,No,Magenta,Flappy Cool,Wink,None,Sweetie,Jenny,None,Mint Hoodie,None,None,4,18.4,15.2,12.1,1.1,16.9,2.0,1.7,46.3,1.1,1.1,1.5
7492,7871,117.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7492,No,Pink,Hay Pastel,Wink,None,Natural,Jenny,Red Beanie,None,None,None,3,18.7,19.4,12.1,1.1,5.4,2.0,46.6,1.8,1.1,1.1,7.8
7733,7877,116.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7733,No,Light Blue,Flappy Treasure,Wink,None,Happy,Jack,None,Pink Hoodie,None,None,4,17.2,14.6,12.1,1.1,18.7,2.0,1.7,45.8,1.1,1.1,1.5
7897,7880,116.80,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7897,No,Magenta,Flappy Mud,Wink,Naked,Natural,Jack,None,None,None,None,4,18.4,27.9,12.1,43.8,5.4,2.0,1.7,1.8,1.1,1.1,1.5
1204,7883,116.50,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1204,No,Pink,Hay Pastel,Wink,None,Natural,Jenny,None,Blue Hoodie,None,None,3,18.7,19.4,12.1,1.1,5.4,2.0,1.7,46.0,1.1,1.1,7.8
6208,7884,116.46,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6208,No,Burgundy,Hay Purple,Wink,Naked,Whine,Jack,None,None,None,None,4,16.9,10.7,12.1,43.8,23.8,2.0,1.7,1.8,1.1,1.1,1.5
3671,7886,116.43,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3671,No,Chamomile,Hay Warm,Wink,None,Sweetie,Jack,None,Orange Hoodie,None,None,3,16.3,10.0,12.1,1.1,16.9,2.0,1.7,46.3,1.1,1.1,7.8
1589,7891,116.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1589,No,Burgundy,Flappy Cool,Wink,None,Yawn,Jenny,None,Blue Stripe Tee,None,None,4,16.9,15.2,12.1,1.1,16.6,2.0,1.7,46.8,1.1,1.1,1.5
7261,7892,116.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7261,No,Lavender,Flappy Mud,Wink,None,Natural,Jack,None,Pink Hoodie,None,None,4,16.4,27.9,12.1,1.1,5.4,2.0,1.7,45.8,1.1,1.1,1.5
7542,7893,116.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7542,No,Lime,Hay Snow,Wink,None,Natural,Jack,None,Green Turtleneck,None,None,4,16.2,10.9,12.1,1.1,5.4,2.0,1.7,62.9,1.1,1.1,1.5
5124,7897,115.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5124,No,Chamomile,Hay Treasure,Wink,None,Braces,Jenny,Red Beanie,None,None,None,4,16.3,17.1,12.1,1.1,15.2,2.0,46.6,1.8,1.1,1.1,1.5
